price,area,property-type,rooms-number,zip-code,land-area,garden,garden-area,equipped-kitchen,full-address,swimming-pool,furnished,open-fire,terrace,terrace-area,facades-number,building-state
130000,90,apartment,2,7340,0,0,0,1.0,paturages,0,0,0,0,0,2,good
140000,40,apartment,1,2018,0,0,0,1.0,antwerp,0,1,0,1,6,2,good
149900,71,apartment,1,7170,0,0,0,1.0,manage-bois-dhaine,0,0,0,0,0,2,as new
168000,75,apartment,2,2140,0,0,0,1.0,atwerpen-(borgerhout),0,0,0,1,8,2,not mentioned
170000,80,apartment,2,6980,0,0,0,1.0,la-roche-en-ardenne,0,1,0,0,0,2,as new
172500,60,apartment,1,9120,0,1,400,1.0,beveren,0,0,0,1,8,2,as new
175000,45,apartment,1,2000,0,0,0,1.0,antwerp,0,1,0,0,0,4,as new
180000,62,apartment,1,8434,0,0,0,1.0,westende,0,0,0,0,0,2,as new
185000,110,apartment,2,7134,0,0,0,1.0,peronnes-lez-binche,0,0,0,0,0,3,good
225000,74,apartment,1,9255,0,0,0,1.0,buggenhout,0,0,0,0,0,3,not mentioned
245000,63,apartment,1,8370,0,0,0,1.0,blankenberge,0,0,0,0,0,2,not mentioned
265000,72,apartment,1,1785,0,1,146,1.0,merchtem,0,0,0,1,37,4,as new
269000,120,apartment,3,1020,0,0,0,1.0,laeken,0,0,0,0,0,2,good
269000,67,apartment,1,1050,0,0,0,0.0,ixelles,0,0,0,1,5,2,not mentioned
275000,68,apartment,1,1180,0,0,0,1.0,uccle,0,0,0,1,12,2,good
279000,80,apartment,2,1080,0,0,0,1.0,molenbeek-saint-jean,0,0,0,1,70,2,as new
289000,78,apartment,3,2100,0,0,0,1.0,antwerp,0,0,0,0,0,2,as new
289000,78,apartment,3,2100,0,0,0,1.0,antwerp,0,0,0,0,0,2,as new
295000,65,apartment,1,2600,0,0,0,1.0,berchem,0,0,0,1,8,2,as new
299000,85,apartment,1,2550,0,0,0,1.0,kontich,0,0,0,0,0,2,as new
299000,141,apartment,2,5150,0,1,11,1.0,floreffe,0,0,0,1,12,2,not mentioned
340000,50,apartment,2,8400,0,0,0,1.0,oostende,0,0,0,0,0,2,as new
375000,110,apartment,2,2000,0,0,0,1.0,antwerpen,0,0,0,1,11,2,as new
379000,90,apartment,2,8450,0,0,0,1.0,bredene,0,0,0,0,0,2,as new
394000,95,apartment,2,1000,0,0,0,1.0,brussels-city,0,0,0,1,9,4,as new
399000,110,apartment,3,8301,0,0,0,1.0,heist-aan-zee,0,0,0,1,45,2,not mentioned
429000,161,apartment,3,9900,0,0,0,1.0,eeklo,0,0,0,0,0,2,as new
445000,110,apartment,2,1000,0,0,0,1.0,bruxelles,0,0,0,0,0,2,as new
690000,110,apartment,2,1180,0,0,0,1.0,uccle,0,0,0,1,37,2,good
695000,167,apartment,2,2930,0,1,14000,1.0,brasschaat,0,0,0,1,35,3,as new
850000,260,apartment,4,1180,0,0,0,1.0,uccle,0,0,0,0,0,2,good
945000,245,apartment,3,2000,0,1,44,1.0,antwerp,0,0,0,1,36,2,good
2490000,130,apartment,4,8300,0,0,0,1.0,knokke,0,0,0,0,0,2,as new
240000,90,apartment,2,1420,0,0,0,1.0,braine-lalleud,0,0,0,0,0,2,good
275000,112,apartment,3,1420,0,0,0,1.0,braine-lalleud,0,0,0,0,0,2,good
185000,73,apartment,1,8940,0,0,0,1.0,wervik,0,0,0,0,0,2,not mentioned
229000,94,apartment,2,4700,0,0,0,1.0,eupen,0,0,0,1,15,4,not mentioned
269000,91,apartment,1,1785,0,0,0,1.0,merchtem,0,0,0,1,14,2,good
305000,104,apartment,2,3200,0,0,0,1.0,aarschot,0,0,0,1,19,3,not mentioned
329000,130,apartment,3,1080,0,0,0,1.0,molenbeek-saint-jean,0,0,0,0,0,2,good
410000,144,apartment,2,3200,0,0,0,1.0,aarschot,0,0,0,1,6,3,not mentioned
418000,116,apartment,2,8210,0,0,0,1.0,zedelgem,0,0,0,1,36,4,good
430990,116,apartment,2,8210,0,0,0,1.0,zedelgem,0,0,0,1,36,4,good
490000,138,apartment,3,1410,0,0,0,1.0,waterloo,0,0,0,1,37,2,not mentioned
496259,113,apartment,3,1410,0,1,170,1.0,waterloo,0,0,0,1,16,3,not mentioned
790000,145,apartment,3,9051,0,0,0,1.0,sint-denijs-westrem,0,0,0,1,64,4,as new
175000,36,apartment,1,9000,0,0,0,1.0,gent,0,0,0,0,0,2,not mentioned
198000,89,apartment,1,9500,0,0,0,1.0,geraardsbergen,0,0,0,0,0,3,as new
211000,81,apartment,1,9500,0,0,0,1.0,geraardsbergen,0,0,0,1,6,3,as new
223000,85,apartment,2,9500,0,0,0,1.0,geraardsbergen,0,0,0,1,15,3,as new
535000,122,apartment,3,1300,0,0,0,1.0,wavre,0,0,0,1,19,3,not mentioned
309000,72,apartment,2,8400,0,0,0,1.0,oostende,0,0,0,0,0,2,good
399000,165,apartment,3,1040,0,1,100,0.0,etterbeek,0,0,0,1,20,2,to renovate
180000,75,apartment,2,1300,0,0,0,1.0,wavre,0,0,0,1,5,2,to rebuild
148000,85,apartment,2,4000,0,0,0,1.0,liege,0,0,0,0,0,3,as new
200000,80,apartment,2,1400,0,0,0,1.0,nivelles,0,0,0,0,0,2,good
260000,126,apartment,3,2850,0,0,0,1.0,boom,0,0,0,1,17,3,as new
139000,57,apartment,1,4000,0,0,0,1.0,liege,0,0,0,0,0,2,good
149000,70,apartment,2,6000,0,0,0,1.0,charleroi,0,0,0,0,0,2,good
149000,65,apartment,1,8400,0,0,0,1.0,oostende,0,0,0,0,0,2,good
165000,88,apartment,2,5000,0,0,0,1.0,namur,0,0,0,0,0,2,to rebuild
169000,60,apartment,1,8750,0,0,0,1.0,wingene,0,0,0,0,0,2,good
170000,85,apartment,2,8500,0,0,0,1.0,kortrijk,0,0,0,0,0,2,good
175000,72,apartment,3,8420,0,0,0,1.0,de-haan,0,0,0,0,0,2,good
177000,128,apartment,3,7800,0,0,0,1.0,ath,0,0,0,1,8,2,good
179000,58,apartment,2,1070,0,0,0,1.0,anderlecht,0,0,0,1,2,3,good
179000,55,apartment,2,2230,0,0,0,1.0,herselt,0,0,0,0,0,2,as new
179000,85,apartment,3,5060,0,0,0,1.0,tamines,0,0,0,0,0,2,as new
180000,94,apartment,2,8020,0,0,0,1.0,oostkamp,0,0,0,0,0,2,good
185000,77,apartment,2,8310,0,0,0,1.0,assebroek,0,0,0,0,0,3,good
197500,115,apartment,2,8800,0,0,0,1.0,roeselare,0,0,0,0,0,2,good
205000,85,apartment,2,4280,0,0,0,1.0,hannut,0,0,0,1,12,3,good
210000,80,apartment,2,1030,0,0,0,1.0,schaerbeek,0,0,0,1,5,4,not mentioned
210000,80,apartment,2,1081,0,0,0,1.0,koekelberg,0,0,1,1,11,2,to renovate
219000,94,apartment,2,4000,0,0,0,1.0,liege,0,0,0,1,6,2,good
224000,81,apartment,2,9400,0,0,0,1.0,ninove,0,0,0,1,48,2,good
225000,55,apartment,1,1050,0,0,0,1.0,ixelles,0,0,0,1,25,2,good
225000,143,apartment,3,7160,0,0,0,1.0,chapelle-lez-herlaimont,0,0,0,1,20,2,as new
229000,90,apartment,2,8400,0,0,0,1.0,oostende,0,0,0,1,5,2,good
239000,90,apartment,1,8400,0,0,0,1.0,oostende,0,0,0,0,0,2,good
239000,82,apartment,2,8620,0,0,0,1.0,nieuwpoort,0,0,1,0,0,2,to rebuild
245000,82,apartment,2,1120,0,0,0,1.0,neder-over-heembeek,0,0,0,1,4,2,good
245000,85,apartment,3,2600,0,0,0,1.0,antwerp,0,0,0,1,6,2,good
249000,125,apartment,4,1600,0,0,0,1.0,st-pieters-leeuw,0,0,0,1,4,3,good
259000,90,apartment,2,1080,0,0,0,1.0,molenbeek-saint-jean,0,0,0,0,0,3,good
265000,77,apartment,1,1000,0,0,0,1.0,brussels-city,0,0,0,1,8,4,as new
279000,98,apartment,2,1500,0,0,0,1.0,halle,0,0,0,0,0,2,good
279000,78,apartment,2,8400,0,0,0,1.0,oostende,0,0,0,0,0,2,good
299000,132,apartment,3,3120,0,0,0,1.0,tremelo,0,0,0,0,0,2,as new
225000,100,apartment,2,5500,0,0,0,1.0,dinant,0,1,0,1,6,2,not mentioned
312300,120,apartment,2,8790,0,0,0,1.0,waregem,0,0,0,1,20,2,as new
326000,87,apartment,2,8400,0,0,0,1.0,oostende,0,0,0,1,13,2,as new
334960,116,apartment,2,2270,0,1,51,1.0,herenthout,0,0,0,1,35,4,not mentioned
335000,60,apartment,1,3000,0,0,0,1.0,leuven,0,0,0,0,0,2,good
338140,117,apartment,2,2270,0,1,87,1.0,herenthout,0,0,0,1,42,4,not mentioned
365000,132,apartment,3,8600,0,1,13,1.0,esen,0,0,0,0,0,2,good
369900,127,apartment,2,8820,0,0,0,1.0,torhout,0,0,0,0,0,2,good
375000,72,apartment,2,3000,0,0,0,1.0,leuven,0,0,0,0,0,2,good
375000,113,apartment,3,8000,0,1,30,1.0,brugge,0,0,0,0,0,2,good
380000,224,apartment,5,7160,0,0,0,1.0,chapelle-lez-herlaimont,0,0,0,0,0,2,as new
405000,118,apartment,2,1190,0,1,60,1.0,forest,0,0,0,1,18,2,not mentioned
439000,98,apartment,2,8400,0,0,0,1.0,oostende,0,0,0,0,0,2,as new
495000,79,apartment,2,3000,0,0,0,1.0,leuven,0,0,0,1,4,2,as new
495000,150,apartment,3,4052,0,0,0,1.0,beaufays,0,0,0,1,70,3,as new
575000,60,apartment,1,8430,0,0,0,1.0,middelkerke,0,1,0,1,50,2,as new
625000,88,apartment,2,8300,0,0,0,1.0,knokke,0,0,0,0,0,3,not mentioned
645000,92,apartment,2,8300,0,0,0,0.0,knokke-heist,0,0,0,0,0,2,as new
649000,265,apartment,5,2018,0,0,0,1.0,antwerp,0,0,0,0,0,3,to rebuild
795000,60,apartment,2,8300,0,0,0,1.0,knokke-heist,0,0,0,0,0,2,as new
795000,134,apartment,4,8660,0,0,0,1.0,de-panne,0,1,1,0,0,3,as new
895000,210,apartment,3,2000,0,0,0,1.0,antwerp,0,0,0,1,25,2,as new
945000,82,apartment,2,8300,0,0,0,1.0,knokke,0,0,0,0,0,2,good
1195000,100,apartment,3,8300,0,0,0,1.0,knokke-heist,0,1,0,1,6,2,just renovated
1295000,270,apartment,4,9000,0,0,0,1.0,gent,0,0,1,0,0,2,just renovated
199000,96,apartment,1,1081,0,0,0,1.0,koekelberg,0,0,0,1,8,2,good
218000,92,apartment,2,9900,0,1,46,1.0,eeklo,0,0,0,1,46,4,as new
218000,92,apartment,2,9900,0,1,46,1.0,eeklo,0,0,0,0,0,4,as new
275000,77,apartment,1,8210,0,0,0,1.0,loppem,0,0,0,1,25,4,as new
295000,75,apartment,2,9052,0,0,0,1.0,zwijnaarde,0,0,0,1,7,2,not mentioned
380000,98,apartment,2,8000,0,0,0,1.0,brugge,0,0,0,1,26,2,as new
380000,98,apartment,2,8000,0,0,0,1.0,brugge,0,0,0,1,26,2,as new
395000,113,apartment,3,9052,0,0,0,1.0,zwijnaarde,0,0,0,1,9,2,not mentioned
673000,190,apartment,3,1301,0,1,610,1.0,wavre-bierges,0,0,0,1,38,3,as new
697000,214,apartment,4,1301,0,1,525,1.0,wavre-bierges,0,0,0,1,53,3,as new
870000,239,apartment,4,1180,0,0,0,1.0,uccle,0,0,0,1,8,3,just renovated
1495000,124,apartment,3,8300,0,0,0,1.0,duinbergen,0,0,0,0,0,2,as new
595000,201,apartment,3,1190,0,0,0,0.0,forest,0,0,0,0,0,2,to renovate
230000,100,apartment,2,1080,0,0,0,1.0,molenbeek-saint-jean,0,0,0,1,24,4,good
399000,150,apartment,3,1083,0,0,0,1.0,ganshoren,0,0,0,1,8,2,as new
1980000,200,apartment,3,1180,0,0,0,1.0,uccle,0,0,0,1,110,3,as new
259000,150,apartment,3,8790,0,0,0,1.0,waregem,0,0,0,0,0,2,not mentioned
189000,80,apartment,2,1083,0,0,0,1.0,ganshoren,0,0,0,1,15,4,as new
85000,47,apartment,1,4040,0,0,0,1.0,herstal,0,0,0,0,0,2,to renovate
119000,60,apartment,1,4800,0,0,0,1.0,verviers,0,0,0,0,0,2,good
120000,80,apartment,2,6980,0,0,0,1.0,la-roche-en-ardenne,0,1,0,0,0,2,as new
129000,90,apartment,2,4800,0,0,0,1.0,verviers,0,0,0,0,0,2,good
129000,90,apartment,2,4800,0,0,0,1.0,verviers,0,0,0,0,0,2,good
139000,30,apartment,1,8430,0,1,2,1.0,middelkerke,0,1,0,1,2,1,good
159000,68,apartment,1,2100,0,0,0,1.0,deurne,0,0,0,1,2,2,as new
160000,80,apartment,2,6980,0,0,0,1.0,la-roche-en-ardenne,0,1,0,1,35,2,as new
162000,56,apartment,1,1400,0,1,28,1.0,nivelles,0,0,0,1,56,3,as new
209000,76,apartment,2,1020,0,0,0,1.0,bruxelles,0,0,0,1,6,2,good
218000,90,apartment,2,1083,0,0,0,1.0,ganshoren,0,0,0,0,0,2,good
218000,85,apartment,2,3580,0,0,0,1.0,beringen,0,0,0,0,0,2,good
150000,72,apartment,2,8400,0,1,4,1.0,oostende,0,0,0,0,0,2,good
232840,74,apartment,1,1140,0,0,0,1.0,evere,0,0,0,1,4,2,not mentioned
234871,76,apartment,1,1140,0,0,0,1.0,evere,0,0,0,1,4,2,not mentioned
238500,55,apartment,1,1000,0,0,0,1.0,bruxelles,0,0,0,0,0,2,to rebuild
239030,74,apartment,1,1140,0,0,0,1.0,evere,0,0,0,1,4,2,not mentioned
272500,100,apartment,2,5100,0,0,0,1.0,jambes,0,0,0,1,15,4,not mentioned
272500,100,apartment,2,5100,0,0,0,1.0,jambes,0,0,0,1,15,4,not mentioned
225000,56,apartment,1,2060,0,0,0,1.0,antwerpen,0,1,0,1,4,2,as new
280000,105,apartment,2,1120,0,0,0,1.0,neder-over-heembeek,0,0,0,1,2,3,not mentioned
290000,37,apartment,1,8300,0,0,0,1.0,knokke,0,1,0,0,0,2,just renovated
295000,80,apartment,2,1050,0,0,0,1.0,ixelles,0,0,0,1,7,2,to renovate
295000,71,apartment,1,2000,0,0,0,1.0,antwerp,0,0,0,0,0,2,not mentioned
309000,102,apartment,2,2000,0,0,0,1.0,antwerpen,0,0,1,1,3,2,good
319000,104,apartment,2,2060,0,0,0,1.0,antwerpen-6,0,0,0,1,10,2,as new
322585,101,apartment,3,1140,0,0,0,1.0,evere,0,0,0,1,4,2,not mentioned
329000,80,apartment,2,2000,0,0,0,1.0,antwerp,0,0,0,1,29,2,as new
345000,95,apartment,2,1000,0,0,0,1.0,brussels-city,0,0,0,1,5,4,as new
375000,97,apartment,2,1180,0,0,0,1.0,uccle,0,0,0,1,5,2,good
380000,128,apartment,2,1000,0,0,0,1.0,bruxelles,0,0,0,1,15,2,good
380000,128,apartment,2,1080,0,0,0,1.0,molenbeek-saint-jean,0,0,0,1,15,2,good
450000,115,apartment,2,1180,0,0,0,1.0,uccle,0,0,0,0,0,2,just renovated
620000,97,apartment,2,3500,0,0,0,1.0,hasselt,0,0,0,0,0,3,as new
650000,103,apartment,3,8300,0,0,0,1.0,knokke-heist,0,0,0,1,30,2,as new
650000,103,apartment,3,8301,0,0,0,1.0,duinbergen,0,0,0,1,30,2,as new
695000,107,apartment,2,1050,0,0,0,1.0,ixelles,0,0,0,1,24,2,as new
995000,95,apartment,2,8300,0,0,0,1.0,knokke-heist,0,0,0,1,11,2,as new
247500,74,apartment,2,2018,0,0,0,1.0,antwerp,0,0,0,0,0,2,as new
195000,81,apartment,2,9506,0,0,0,1.0,geraardsbergen,0,0,0,1,14,2,good
320000,45,apartment,1,8300,0,0,0,1.0,knokke,0,0,0,0,0,2,good
290000,114,apartment,3,8450,0,0,0,1.0,bredene,0,0,0,1,9,2,good
430000,97,apartment,2,9000,0,0,0,1.0,gent,0,0,0,0,0,2,good
149500,60,apartment,1,7866,0,0,0,1.0,lessines-ollignies,0,0,0,1,5,4,as new
275000,101,apartment,2,2830,0,1,96,1.0,willebroek,0,0,0,1,24,4,not mentioned
415000,132,apartment,3,1500,0,0,0,1.0,halle,0,0,0,0,0,2,as new
418000,121,apartment,3,8790,0,0,0,1.0,waregem,0,0,0,1,26,2,as new
420000,229,apartment,3,9000,0,0,0,1.0,gent,0,0,0,1,10,2,as new
452539,135,apartment,3,7850,0,0,0,1.0,enghien,0,0,0,1,28,3,as new
463697,137,apartment,3,9050,0,1,6000,1.0,gentbrugge,0,0,0,1,19,2,as new
463802,104,apartment,2,9050,0,1,6000,1.0,gentbrugge,0,0,0,1,47,2,as new
499000,150,apartment,3,1500,0,0,0,1.0,halle,0,0,0,1,10,2,as new
541678,118,apartment,2,9050,0,1,6000,1.0,gentbrugge,0,0,0,1,31,2,as new
561640,133,apartment,3,9050,0,1,6000,1.0,gentbrugge,0,0,0,1,15,2,as new
595000,171,apartment,3,8620,0,0,0,1.0,nieuwpoort,0,0,0,0,0,4,to rebuild
1725000,236,apartment,2,9000,0,0,0,1.0,gent,0,0,0,1,47,2,as new
6950000,192,apartment,3,8300,0,0,0,1.0,knokke-heist,1,0,0,1,23,2,not mentioned
252000,84,apartment,2,3270,0,0,0,1.0,scherpenheuvel,0,0,0,1,13,4,good
347500,99,apartment,3,8660,0,0,0,1.0,de-panne,0,0,0,0,0,2,not mentioned
556900,103,apartment,2,9070,0,0,0,1.0,destelbergen,0,0,0,1,29,4,as new
795000,60,apartment,2,8300,0,0,0,1.0,knokke-heist,0,0,0,0,0,2,good
210000,78,apartment,1,9900,0,0,0,1.0,eeklo,0,0,0,0,0,2,good
975000,98,apartment,3,8300,0,0,0,1.0,knokke-zoute,0,1,0,0,0,3,not mentioned
54900,25,apartment,1,6000,0,1,113,0.0,charleroi,0,0,0,0,0,2,to renovate
59000,56,apartment,3,4040,0,0,0,0.0,herstal,0,0,0,0,0,2,to renovate
69000,57,apartment,1,4040,0,0,0,0.0,herstal,0,0,0,1,18,2,to renovate
69000,47,apartment,1,4040,0,0,0,0.0,herstal,0,0,0,0,0,2,to renovate
89500,38,apartment,1,5580,0,0,0,1.0,rochefort,0,0,0,1,17,3,to rebuild
99000,101,apartment,2,4040,0,0,0,0.0,herstal,0,0,0,1,18,2,to renovate
135000,55,apartment,1,4030,0,0,0,1.0,liege-grivegnee,0,0,0,0,0,2,as new
149000,68,apartment,2,5300,0,0,0,1.0,nameche,0,0,0,1,27,2,good
169000,58,apartment,2,1070,0,0,0,1.0,anderlecht,0,0,0,1,2,3,good
172500,127,apartment,3,9900,0,0,0,1.0,eeklo,0,0,0,0,0,2,good
179000,73,apartment,1,9550,0,0,0,1.0,herzele,0,0,0,0,0,3,as new
189000,83,apartment,2,1190,0,0,0,1.0,forest,0,1,0,1,14,2,good
195000,100,apartment,2,4420,0,0,0,1.0,saint-nicolas,0,0,0,1,11,2,as new
195000,100,apartment,2,4420,0,0,0,1.0,saint-nicolas,0,0,0,1,11,2,as new
199000,105,apartment,2,4280,0,0,0,1.0,hannut,0,0,0,0,0,3,just renovated
205000,105,apartment,2,6001,0,0,0,1.0,marcinelle,0,0,0,0,0,2,as new
209000,77,apartment,2,9160,0,0,0,1.0,lokeren,0,0,0,1,3,3,as new
210000,80,apartment,2,1400,0,0,0,1.0,nivelles,0,0,0,0,0,2,good
210000,80,apartment,2,1400,0,0,0,1.0,nivelles,0,0,0,0,0,2,good
210000,80,apartment,2,1400,0,0,0,1.0,nivelles,0,0,0,0,0,2,good
215000,90,apartment,3,2100,0,0,0,1.0,antwerp,0,0,0,1,4,2,as new
224500,121,apartment,3,8790,0,0,0,1.0,waregem,0,0,0,1,30,3,good
225000,92,apartment,2,1853,0,0,0,1.0,grimbergen-strombeek-bever,0,0,0,0,0,2,good
225000,171,apartment,3,5377,0,1,54515,1.0,somme-leuze-baillonville,1,0,0,0,0,4,as new
225000,100,apartment,2,9120,0,0,0,1.0,beveren-waas,0,0,0,1,18,3,not mentioned
235000,100,apartment,3,1210,0,0,0,1.0,saint-josse-ten-noode,0,0,0,1,6,2,good
235000,80,apartment,2,1853,0,0,0,1.0,grimbergen,0,0,0,0,0,2,good
244000,93,apartment,2,5640,0,0,0,0.0,mettet,0,0,0,1,10,4,not mentioned
250000,97,apartment,2,1140,0,0,0,1.0,evere,0,0,0,0,0,3,as new
250000,147,apartment,2,3630,0,0,0,1.0,maasmechelen,0,0,0,0,0,4,good
259000,83,apartment,2,5640,0,0,0,0.0,mettet,0,0,0,1,24,4,not mentioned
269000,110,apartment,3,1080,0,0,0,1.0,molenbeek-saint-jean,0,0,0,0,0,2,good
275000,81,apartment,3,8430,0,0,0,1.0,middelkerke,0,0,0,1,6,2,not mentioned
277000,95,apartment,2,9400,0,0,0,1.0,ninove,0,0,0,1,6,2,as new
285000,78,apartment,2,1190,0,0,0,1.0,forest,0,0,0,1,3,2,good
306000,81,apartment,2,1000,0,0,0,1.0,brussels-city,0,0,0,1,6,4,as new
315000,116,apartment,2,2600,0,0,0,1.0,antwerp,0,0,0,0,0,2,as new
319000,192,apartment,2,4000,0,0,0,1.0,liege,0,0,0,1,9,2,as new
360000,70,apartment,1,1050,0,0,0,1.0,ixelles,0,0,0,0,0,2,as new
365000,400,apartment,8,7100,0,0,0,1.0,la-louviere,0,0,0,0,0,4,good
425000,170,apartment,3,1630,0,0,0,1.0,linkebeek,0,0,0,0,0,2,to rebuild
429000,178,apartment,3,9300,0,0,0,1.0,aalst,0,0,0,0,0,2,to rebuild
490000,140,apartment,3,9000,0,0,0,1.0,gent,0,0,1,0,0,4,not mentioned
490000,140,apartment,3,9051,0,0,0,1.0,sint-denijs-westrem,0,0,1,0,0,4,not mentioned
495000,165,apartment,3,1060,0,0,0,1.0,saint-gilles,0,0,0,1,9,2,good
545000,200,apartment,4,1040,0,0,0,1.0,etterbeek,0,0,0,1,6,2,as new
565000,125,apartment,3,8620,0,0,0,1.0,nieuwpoort,0,0,0,0,0,4,good
575000,134,apartment,3,1180,0,1,340,1.0,uccle,0,0,1,1,60,2,good
575000,200,apartment,4,2018,0,0,0,1.0,antwerp,0,0,0,0,0,2,not mentioned
599000,80,apartment,1,1000,0,0,0,1.0,bruxelles,0,0,0,0,0,2,not mentioned
675000,102,apartment,2,8300,0,0,0,1.0,knokke,0,0,0,1,8,2,as new
675000,102,apartment,2,8300,0,0,0,1.0,knokke,0,0,0,1,8,2,as new
685000,82,apartment,2,8300,0,0,0,1.0,knokke,0,1,0,1,3,2,as new
710000,130,apartment,2,1050,0,0,0,1.0,ixelles,0,0,0,1,50,3,not mentioned
730000,119,apartment,2,8300,0,0,0,1.0,knokke,0,0,0,1,6,2,good
795000,121,apartment,3,8300,0,0,0,1.0,knokke-heist,0,0,0,0,0,2,as new
799000,401,apartment,2,9000,0,1,371,1.0,gent,0,0,0,0,0,3,to renovate
835000,107,apartment,2,8300,0,0,0,1.0,knokke,0,1,0,0,0,2,not mentioned
835000,107,apartment,2,8300,0,0,0,1.0,knokke,0,1,0,0,0,2,not mentioned
900000,130,apartment,3,1000,0,0,0,1.0,brussels-city,0,1,0,1,11,3,as new
900000,270,apartment,5,1180,0,0,0,1.0,uccle,0,0,0,0,0,3,not mentioned
1295000,218,apartment,3,9000,0,0,0,1.0,gent,0,0,0,1,12,2,as new
1350000,145,apartment,3,8300,0,0,0,1.0,knokke-heist,0,0,0,0,0,2,as new
1975000,245,apartment,2,9000,0,0,0,1.0,gent,0,0,1,0,0,2,as new
2450000,360,apartment,6,1050,0,0,0,1.0,ixelles,0,0,0,0,0,2,just renovated
2475000,450,apartment,3,2000,0,0,0,1.0,antwerp,0,0,0,1,155,2,good
2700000,110,apartment,3,8300,0,0,0,1.0,knokke-heist,0,0,0,0,0,2,just renovated
289000,90,apartment,2,1020,0,0,0,1.0,bruxelles,0,0,0,1,5,2,just renovated
349500,93,apartment,2,8800,0,1,84,1.0,roeselare,0,0,0,1,84,2,as new
765000,100,apartment,2,8300,0,0,0,1.0,knokke-heist,0,0,0,0,0,2,as new
360000,100,apartment,2,9800,0,0,0,1.0,deinze,0,0,0,1,80,2,as new
195000,66,apartment,1,2830,0,0,0,1.0,willebroek,0,0,0,1,12,4,not mentioned
199000,69,apartment,2,2830,0,0,0,1.0,willebroek,0,0,0,1,13,4,not mentioned
229500,72,apartment,1,1480,0,0,0,1.0,tubize,0,0,0,1,26,4,not mentioned
229500,72,apartment,1,1480,0,0,0,1.0,tubize,0,0,0,1,26,4,not mentioned
229500,71,apartment,1,1480,0,0,0,1.0,tubize,0,0,0,1,26,4,not mentioned
229500,71,apartment,1,1480,0,0,0,1.0,tubize,0,0,0,1,26,4,not mentioned
239000,72,apartment,1,1480,0,0,0,1.0,tubize,0,0,0,1,26,4,not mentioned
249000,84,apartment,1,2110,0,1,21,1.0,wijnegem,0,0,0,1,11,2,not mentioned
269000,96,apartment,2,1480,0,0,0,1.0,tubize,0,0,0,1,16,4,not mentioned
269000,96,apartment,2,1480,0,0,0,1.0,tubize,0,0,0,1,16,4,not mentioned
269000,96,apartment,2,1480,0,0,0,1.0,tubize,0,0,0,1,13,4,not mentioned
269000,96,apartment,2,1480,0,0,0,1.0,tubize,0,0,0,1,13,4,not mentioned
275000,96,apartment,2,1480,0,0,0,1.0,tubize,0,0,0,1,16,4,not mentioned
279500,96,apartment,2,1480,0,0,0,1.0,tubize,0,0,0,1,38,4,not mentioned
289000,101,apartment,2,1480,0,0,0,1.0,tubize,0,0,0,1,21,4,not mentioned
289000,101,apartment,2,1480,0,0,0,1.0,tubize,0,0,0,1,21,4,not mentioned
289000,101,apartment,2,1480,0,0,0,1.0,tubize,0,0,0,1,21,4,not mentioned
289000,101,apartment,2,1480,0,0,0,1.0,tubize,0,0,0,1,21,4,not mentioned
295000,100,apartment,2,1480,0,0,0,1.0,tubize,0,0,0,1,21,4,not mentioned
295000,114,apartment,1,1480,0,0,0,1.0,tubize,0,0,0,1,16,4,not mentioned
295000,101,apartment,2,1480,0,0,0,1.0,tubize,0,0,0,1,21,4,not mentioned
299000,114,apartment,3,1480,0,0,0,1.0,tubize,0,0,0,1,16,4,not mentioned
299000,114,apartment,3,1480,0,0,0,1.0,tubize,0,0,0,1,16,4,not mentioned
299000,114,apartment,3,1480,0,0,0,1.0,tubize,0,0,0,1,14,4,not mentioned
299000,114,apartment,3,1480,0,0,0,1.0,tubize,0,0,0,1,14,4,not mentioned
305000,96,apartment,2,1480,0,0,0,1.0,tubize,0,0,0,1,77,4,not mentioned
319000,114,apartment,3,1480,0,0,0,1.0,tubize,0,0,0,1,47,4,not mentioned
325000,114,apartment,3,1480,0,0,0,1.0,tubize,0,0,0,1,65,4,not mentioned
355000,100,apartment,2,9940,0,0,0,1.0,evergem,0,0,0,1,11,2,not mentioned
355000,100,apartment,2,9940,0,0,0,1.0,evergem,0,0,0,1,11,2,not mentioned
370000,122,apartment,3,1140,0,0,0,1.0,evere,0,0,0,1,10,3,as new
405000,118,apartment,3,9940,0,0,0,1.0,evergem,0,0,0,1,10,2,not mentioned
405000,118,apartment,3,9940,0,0,0,1.0,evergem,0,0,0,1,10,2,not mentioned
455000,134,apartment,3,1480,0,0,0,1.0,tubize,0,0,0,1,77,4,not mentioned
499000,139,apartment,3,1480,0,0,0,1.0,tubize,0,0,0,1,95,4,not mentioned
175000,58,apartment,1,1070,0,0,0,1.0,anderlecht,0,0,0,0,0,2,good
299500,130,apartment,3,4500,0,0,0,1.0,huy,0,0,0,1,14,3,not mentioned
495000,81,apartment,2,1050,0,0,0,1.0,ixelles,0,0,0,1,7,2,just renovated
410000,91,apartment,2,1300,0,0,0,1.0,wavre,0,0,0,1,16,4,not mentioned
299000,82,apartment,2,8400,0,0,0,1.0,oostende,0,0,0,0,0,2,to rebuild
405000,114,apartment,2,9070,0,0,0,1.0,destelbergen,0,0,0,1,20,4,as new
